-1.464571247575732205e-01,-1.439893025244524949e-01,1.350887344310632843e-01,-6.226066694758359069e-03,-5.029512587679337010e-02,2.725882198411244683e-02,-5.019735672968547030e-02,-1.563965032632760044e-01,9.893834249282055723e-03,-1.159664421780540883e-01,3.196395827222176661e-02,1.745170648614224884e-02,1.030072152703163588e-02,-2.015792845333150025e-04,1.229358794093898984e-02,1.862500317370861108e-02,-4.653635363488434207e-01,-2.737167760266530636e-01
4.325680077498569531e+00,1.332863190165550185e-04,-4.827753541796588120e-04,5.696542584530022157e-01,-4.114988434968901848e-02,9.243314293153059857e-01,-2.159371568193508943e-03,-2.262026788166494606e-01,-1.866161688350568504e+00,-2.850041285121576173e+00,-4.700345323467052805e-01,-1.145133783573758779e-01,-8.550018035501655289e-02,-3.032634726506479631e-04,1.389908569379730841e-01,-2.413283809273325531e-01,1.123939318872951426e-01,-1.222260183729936660e-02
-4.293151649447065066e-01,1.357248144337110274e+00,7.743832873699035835e-01,4.914825037869536423e-02,5.546410131469647897e-01,1.117282868916429139e+00,-2.186571293966970016e-04,-1.528723257224617216e+00,-4.832320549197899589e-04,-5.719489081988719760e-04,-1.294107438549946774e-02,5.460366188311105429e-01,-5.042510880138900697e-02,4.406653005382699800e-02,2.330857529047368204e-01,-5.074994152293612476e-02,-1.639961827918190711e-03,-4.672144024811164011e-03
1.968657935644277726e-03,4.846303978246619515e+00,-1.738169723217486765e-02,-4.975207905867447267e-02,5.441463050452368666e-01,-4.585858918298640202e-03,7.246669849827958032e-02,2.065177990495008133e-03,1.229345328094842982e-01,1.538172283120054162e+00,1.489973852097223794e-04,2.581086020107641321e-01,-6.983125662284009327e-02,1.403884182405733538e+00,-5.560928302974000453e-02,-2.950849331982826132e-02,-2.646639684527511527e+00,3.411813935072858232e-05
1.712327332758436793e-01,-2.595331519300063221e-03,1.689240535347526384e+00,-2.240643323253626239e-04,-5.538469615039331123e-06,5.480456450575525544e-03,-1.772084832814807076e-03,3.429711684622563372e-01,1.088937329941470855e+00,9.168545460184176007e-06,-8.172586247385720329e-03,-3.273198487969610632e-03,-4.278736075886523382e-01,-1.146205507623265507e-01,1.254015020370128145e-02,4.969578596247169883e-02,-2.781151327452104972e-04,7.656243314069804962e-01
-5.496370748572169517e-04,-3.868429701714460461e-03,1.869789700250310341e-02,-4.471710643669209173e-02,1.910706713656579181e-01,4.245213852255278787e-03,-5.837377818243519867e-01,-1.806543121418827808e-02,1.974432640673241812e-01,-4.714277034868844148e-03,-1.726999200550068059e+00,2.606424819293093678e-02,4.510815252040702855e-02,-1.989725967751627411e-01,9.756380915783818396e-04,-6.822120531091768747e-02,1.043297416703638236e-01,1.644261374281298094e-01
6.269850097349089933e-04,-3.928207729593027019e-03,-4.495946774153088653e-03,-1.531708812203604886e-01,1.250188205825513224e-02,2.340850977217316387e-01,8.008010359776758166e-03,-3.507418442911393970e-04,-8.797787175592066689e-01,1.731312130371430946e+00,7.842894459290542875e-04,-1.534486526670001849e+00,2.264800496019584441e-01,-3.418155876107446534e-01,1.796049976196969766e-01,-6.375873214910392217e-03,-7.587706852646849409e-01,-2.961054316317278889e+00
8.099305798927483035e-01,1.684055055484704562e-03,-1.230449866129519274e-02,1.594776867641099815e-04,-2.494360842400620442e-04,-3.493467525846507410e-02,-1.001642594481125109e-01,-6.369605725957891429e-03,-1.492174358727571259e-01,4.278155227105318731e-02,4.827675426815649651e-01,2.770712108863619254e-05,2.267985639816954072e-02,1.794156103450192108e-01,-8.336312912927379415e-01,1.199451157589242895e-01,3.959864663910309807e-02,-1.963052722046604304e-01
-1.409289432893503147e+01,-4.595314791892908812e-01,-5.004865954716729348e+00,-5.428749146547604855e-03,2.968739180430575789e-02,-4.912853302231338232e-02,1.961946725478993514e-01,-3.467842089972526104e-02,1.890775056126259013e-01,3.857125454585639268e-01,4.429014675245843136e-02,-2.520191080169344525e-02,2.628103662190043877e-01,-6.256807141087084023e-02,-9.907085919041753047e-07,2.139027747418027064e-02,-6.596863172288031096e-02,-5.574125876467910488e-03
-6.185323191142440800e-03,3.992399053671785714e-02,1.625535068546521411e-01,-2.097030654329644708e-02,1.769005015031125359e-03,6.588876238564851488e-03,1.713005186907858579e-01,6.650249528944877919e-02,-2.318334844092194924e+00,-4.170021740260908771e+00,-2.516689446933650931e-01,-2.095257953322466596e-04,-7.414702819381899582e-03,-7.495059714541841833e-01,-3.922992737670341623e-02,-1.121356219174181046e-01,2.528087515609375724e-01,-2.101080219620908851e-01
5.466152025653208020e-03,1.976958748642092256e-02,-1.973138382626157469e-02,-2.799250424375293676e-03,-2.202704382051238752e-01,-1.408485247739102301e-04,-4.522032876869173657e-01,-3.596346920579491211e-05,-7.225380306567116321e-06,-3.178646636439414475e-01,-1.411606339755485440e+00,5.897930985137488785e-02,5.354091267777856371e-03,3.919074803032780441e+00,-1.090143051483618147e-01,-8.983185190957705679e-03,-1.527467099814850682e-01,-4.508263605405471441e-01
-1.925834012250599372e-02,-3.930581622654125140e-01,1.943405625483145016e+01,1.721169819967457659e+00,8.938186063864219776e-04,5.020797943305349434e-04,-8.436157376022924981e-02,3.295830389573023433e-01,8.887287158162110803e-03,5.574241594891704565e-02,4.804182099277385515e-03,2.922123689005533986e+00,-3.549732652041828196e-01,7.586608542282897516e-05,2.531715994785576750e-04,-2.682550069904808265e-01,1.737081122594748284e-01,-1.113021318016681249e+00
3.877936756998973805e-02,4.991743628531900706e-02,1.518878358098990655e-06,-4.715366289462064597e-01,4.285274560263122590e-01,-1.530488052470122762e+00,3.014227728935776202e-02,2.174343231612064456e-04,6.260158009287377767e-04,8.506443605911727726e-03,7.101998793439098789e-02,-2.388193974852527088e-02,2.719965911355460841e-01,2.792618685169616644e+00,1.306612923445490422e-05,6.813440205002739836e-01,-8.092951112409544484e-03,-4.018343602617402421e-02
2.291596185463249391e+00,-1.198412121765978666e+00,-3.773680233809059703e-01,-1.113350480513447399e-01,-1.756213754385096970e-02,3.701901812657320406e-02,-5.424561135981770948e-02,-3.265622163657785348e-01,-3.508644623990407330e-01,1.172711030525834586e+00,1.642113320420011124e+00,1.086769700102224907e-02,4.369432187973640302e-01,-8.735740175499374927e-02,-1.161156407038999895e-02,-2.636937489442243640e-02,-3.227162463101815870e-01,-4.611237481553938089e+00
-9.671421439894294092e-03,1.307492259393668434e-04,-9.428744300233135589e-02,-5.236001827750480682e-03,-6.003184970380929242e-01,-1.167213116202318490e+00,-2.282295423170725979e+00,2.497167046172878713e-01,3.797938114629377526e-02,9.905192807252126697e-01,-2.677864822910870659e-05,3.022147739700026259e-03,-1.969011581088284946e-01,-4.410344320585712213e-02,7.967944127308154278e-04,7.066993225253774187e-06,2.752096405787805844e-02,-2.470930508880939103e-04
2.771517931550346314e-02,1.042713953132225202e-01,1.511467287866977670e-02,-4.856630434068372359e+00,-4.152469565187990458e-02,-2.348460025468408069e-02,4.989181186370199306e-02,1.500872249911505030e+00,1.115416275326411646e-02,-4.933400768679375992e-02,-1.600283852588925762e-02,-2.475082793690339122e-02,1.367029922319040192e-01,1.798408877455482724e+00,-4.247277166597617686e-04,-1.810792306126676396e-03,3.014235263959910011e-02,-1.854569734058258632e-02
1.526124750673024492e-02,-3.161020993290565295e-01,3.158083584524553067e-01,1.027048916389663030e-01,-1.725472455686337947e-01,-3.411173090665730046e-01,-9.862389397392705166e-04,1.799088549465483744e-01,1.181881151468923558e-01,8.521505779415024674e-04,4.559430057046971047e-02,-1.504073099359935425e-02,1.586895131722612096e-01,-2.779980890012020978e-01,-5.542873359378713664e-03,9.363393783499675271e-02,-6.748557160675594004e-03,-1.396533573449258193e-02
4.528581464039563992e-02,-4.221054371992247894e-02,-4.865261664318241974e-02,3.606445322756359189e-03,-5.589974044090757488e-01,1.150886712412738877e+00,-8.702139730937785700e-02,4.383127283980996491e-01,-4.435745067410777343e-01,1.495713503297357210e-03,-5.105248153271774343e-03,-5.813682728356514562e-03,-4.068216123480197233e-01,-2.255948742890694081e-01,-3.580476636372281085e+00,-4.059358500353515975e-02,-1.936543309891333164e+00,1.056984499408752649e-04
