6.120071378671538610e-05,2.299643477513945711e-01,5.300749347696294134e-01,6.885382956626161233e-02,-6.376396106065536362e-02,-1.227744818185560853e-02,6.240884941341001170e-03,-1.089865905881143071e+00,-1.390050422470011978e-03,-3.958743785573149744e-03,-1.710371009814954657e-01,-5.590508128797749485e-03,-9.143750842439753168e-02,-5.006721695163007801e-01,-7.645333457651518061e-03,-7.000867126805931928e-02,4.886619573844417329e-03,2.825178656032315341e-02
-1.077196868865149676e-02,-3.276723209568668804e-01,-6.143924015625273211e-02,-1.224270024211385061e-01,2.307544835933741934e-01,-1.994595037552230818e-02,3.404843531161388936e-02,-3.107650229889551488e-02,1.376615815516488428e-01,-4.423176636141090690e-01,9.145120505742702077e-01,-9.613722443488759151e-02,9.688785731952995499e-04,-1.326470186390340568e-02,-1.968441526790484959e-04,1.942665428045681209e-02,2.639965108127150641e-07,2.617346619654271400e+00
-4.154499983399005756e-04,3.899894786817028301e-03,1.323069877876864864e-01,4.842029518079876693e-01,-3.410726128618443015e-02,-1.226966572354666773e+00,-1.702705321743596550e-04,2.270129732842803352e-02,2.088003563370088161e-04,1.553793459319184056e-01,-1.098328732719272116e+00,-6.969646166669511873e-03,-8.411096092771055410e-01,-8.909777468438587200e-02,4.440985871892031388e-03,-6.602544509517985771e-01,-4.407544461640200417e-01,1.552451186459080125e-02
3.382300735028612865e-02,1.325711296287390706e+00,-2.800373290192391049e-02,-9.511091054380526044e-01,-9.137668811287573689e-01,1.821976531868156446e+00,-4.070673895389812641e-02,-3.058521505531278661e-01,-8.661359556922012398e-03,2.137017275328570443e-02,-6.393961584679057175e+00,-6.329503652449284916e-03,1.196822337934239756e-04,-5.443047076288821950e-02,-1.104532304475837196e-01,4.276714097648434132e-01,1.184247029247770906e-03,-8.184464319862210305e-03
-6.409307087486132426e-02,-1.337199928349453153e-03,-2.620256508456585490e-04,-5.080251175162950328e-02,-2.894822087405016404e-04,-3.281557572031739145e-01,-2.617935263073985826e-03,-1.634901688941384545e+00,-2.496720216734267250e-01,-3.501942897903426860e-02,-4.348205725880515682e-01,2.812194048782515636e-04,7.600819878758130477e-01,-9.647088630303431167e-02,-1.615123018606853464e-02,-2.169935060663426545e-03,8.378230820041221438e-01,-7.867451354112962869e-02
3.556543773052116969e-02,-6.082205656291118645e-01,9.933323907838023659e-02,1.111283066433167432e-01,2.768364098663039230e-01,-4.656521965098278648e-02,-1.235281316617339691e-02,7.268176656160914295e-02,3.356349769987644338e-01,-7.039007949091905664e-03,6.432684884657421387e-01,9.630832337052412651e-02,-2.537174697286945779e-01,5.503214602584004522e-01,-1.937720566138042080e-04,8.928027288230269698e-02,1.037375579171068429e-01,1.352520516951895235e+00
1.150904469229320097e-04,1.976677749302378218e-01,-2.862946305434877804e-03,2.264208004472282876e-01,-5.449328523098981476e-03,1.485161090350078418e-05,1.301942865372058026e-03,-1.082166282793810714e-04,-2.729163507443671012e-03,1.587643436003894626e-01,2.913702274242378049e-04,1.166192840119988139e+00,-5.404770323821570521e-01,7.086124100761330424e-02,7.992889860922720857e-02,9.225756293243953313e-03,9.524416852054470306e-01,-1.096188802154721031e+00
-3.828783365121956606e-01,2.116159706437617223e-04,-1.349421146174841990e+00,1.090694067471323248e+00,-8.827275205307805184e-02,3.510800714978367765e+00,3.276871632902431219e+00,3.667181284674715380e-01,2.374523222677734496e-02,2.344094979677001644e-01,-3.926800521370504837e-01,-4.193338780098304977e-03,-4.868684896902856357e-02,1.791717039147652530e-03,1.740457827008477971e-04,1.612846691054202822e-02,-5.654408639236290224e-01,1.501106640642842216e-01
1.113834489683068973e+00,5.234364615069091453e-01,-4.624380972616924657e-02,-9.803086736082065877e-02,9.858666196319881836e-02,3.560809761109528143e-05,-6.499093335448431930e+00,7.173412843682930307e-02,1.177370137349470908e-01,9.248358840887432875e-01,-6.648453207960396405e+00,-3.035265307481881947e-01,8.530926931694288173e-02,-1.329218652408324652e-02,2.666181173726898113e-01,-6.538427898024680093e-03,1.514302248517068608e-03,-5.364279031970246338e-03
-3.523371594144908969e-01,-5.868568188789224233e-02,-6.095200930202638867e-01,-9.685751068396556418e-01,-9.152606579718430141e-04,1.103601032585059150e+00,-6.720472992241535368e-03,-1.339784219890641573e-02,-1.118740749573567395e-01,-1.056241643266380564e-03,1.040771943007830094e-04,6.282893980717486615e-01,2.090798587937834629e-01,-4.714198924858426509e-01,1.066717941794182112e+00,-3.359253073238378795e-02,8.929933676326187036e-03,-2.318228708884792488e-01
